ZNF454,MAP3K7CL,iPRINT_C
XAF1,CYB5D1,iPRINT_C
USP28,ARIH2,iPRINT_C
METTL16,DCAF16,iPRINT_C
TEPP,CDHR3,iPRINT_C
FCAR,FAM227A,iPRINT_C
TMEM41A,SCO1,iPRINT_C
ZNF655,CNKSR2,iPRINT_C
FAM153A,CDH23,iPRINT_C
RAB29,AGK,iPRINT_C
ZMAT3,CCDC32,iPRINT_C
UEVLD,TRIP11,iPRINT_C
SENP8,PKN3,iPRINT_C
ZNF850,PLAT,iPRINT_C
C20orf196,ACOT9,iPRINT_C
ZNF749,TTC22,iPRINT_C
PCYT2,ORAI2,iPRINT_C
TFDP2,RBP1,iPRINT_C
LINGO2,INSYN1,iPRINT_C
NRIP3,L1TD1,iPRINT_C
SCN11A,COQ3,iPRINT_C
ZC3HAV1L,HP1BP3,iPRINT_C
SYTL3,SCNM1,iPRINT_C
YAE1,UBA1,iPRINT_C
KREMEN1,GALM,iPRINT_C
MEGF11,DUXA,iPRINT_C
TADA2B,NEK4,iPRINT_C
ZSCAN2,KIF18B,iPRINT_C
SCN11A,RHBDF2,iPRINT_C
ZNF773,PIGW,iPRINT_C
ZNF841,RNF14,iPRINT_C
SUOX,EXD1,iPRINT_C
KATNAL2,GSTM3,iPRINT_C
ZNF426,MAPK9,iPRINT_C
ZNF589,TNFAIP8L1,iPRINT_C
ZNF766,DCTN5,iPRINT_C
FUT2,FAM120C,iPRINT_C
NSUN7,ARPP19,iPRINT_C
TPMT,RNF216,iPRINT_C
WNT9B,KIF6,iPRINT_C
KIAA1324,CTCFL,iPRINT_C
DHODH,AP3M1,iPRINT_C
P2RX7,OCLN,iPRINT_C
SLCO1C1,APPL2,iPRINT_C
RBL1,CCL5,iPRINT_C
SLC35F5,NR6A1,iPRINT_C
METTL21A,LOC112267923,iPRINT_C
POC5,ORAI2,iPRINT_C
OLFM4,EPB41,iPRINT_C
PLEKHA2,LOC107985184,iPRINT_C
ZNF273,PDZD11,iPRINT_C
NUPL2,AKAP9,iPRINT_C
GNB4,AK3,iPRINT_C
APOBEC3D,ALLC,iPRINT_C
ZNF347,GSG1,iPRINT_C
ECHDC2,CLUAP1,iPRINT_C
SMG6,CCSER2,iPRINT_C
SCAMP4,MORC3,iPRINT_C
MRI1,ASB11,iPRINT_C
TESPA1,LY75,iPRINT_C
MOB1A,BVES,iPRINT_C
NUDT4,LRTOMT,iPRINT_C
UBA1,DPP9,iPRINT_C
NT5C2,CCDC142,iPRINT_C
SP140L,PLEKHA1,iPRINT_C
EXPH5,DIS3,iPRINT_C
RNF170,PNPO,iPRINT_C
TSTD3,MAP4K2,iPRINT_C
DTWD2,CATSPERD,iPRINT_C
LOC101927506,KIAA0825,iPRINT_C
INIP,GLP2R,iPRINT_C
CECR2,CCP110,iPRINT_C
ITGB8,CLPX,iPRINT_C
NRIP3,GTF2H5,iPRINT_C
EPB41,DNAJC17,iPRINT_C
SMU1,FAM169A,iPRINT_C
YES1,ECT2,iPRINT_C
NDRG3,GBP6,iPRINT_C
ZC3H6,SERPINB9,iPRINT_C
ZNF534,ZNF347,iPRINT_C
TPMT,DCUN1D2,iPRINT_C
STAT3,ABCC9,iPRINT_C
CRIP3,AARS2,iPRINT_C
RBM41,LGI1,iPRINT_C
FBXL22,C5orf24,iPRINT_C
RBM28,GNAL,iPRINT_C
SLC6A20,ANGEL2,iPRINT_C
ZNF544,IL17RB,iPRINT_C
TRPM8,SLC14A2,iPRINT_C
TUBD1,CCDC149,iPRINT_C
SLC36A1,PRELID2,iPRINT_C
ZC3H12B,MAPK13,iPRINT_C
LIMS1,FER,iPRINT_C
SPAG9,PAN3,iPRINT_C
TMEM41B,PLAC8,iPRINT_C
RNF146,CEP78,iPRINT_C
SRSF10,CNNM3,iPRINT_C
RNF7,CLSPN,iPRINT_C
SYN3,SPECC1,iPRINT_C
FBXO48,C17orf75,iPRINT_C
NMT2,ATRN,iPRINT_C
RASA4,IFNLR1,iPRINT_C
LAIR1,CDKL1,iPRINT_C
NLGN1,ACER3,iPRINT_C
RMDN1,NUP107,iPRINT_C
TRIM13,FAT3,iPRINT_C
NFX1,EPHA6,iPRINT_C
TCP11L1,SNX1,iPRINT_C
TMEM201,GNE,iPRINT_C
ZNF738,SFPQ,iPRINT_C
VWA7,DCUN1D2,iPRINT_C
ORAI2,EFCAB6,iPRINT_C
ZSCAN2,EIF4E,iPRINT_C
NCMAP,BLOC1S6,iPRINT_C
KLRD1,ARMC10,iPRINT_C
RBM28,MPPE1,iPRINT_C
MRPL52,C4orf19,iPRINT_C
ZNF773,MILR1,iPRINT_C
FAM83E,CCDC130,iPRINT_C
PWWP2A,LRRC2,iPRINT_C
RHOBTB3,LRRC2,iPRINT_C
TERF1,RBBP5,iPRINT_C
LIN54,CLUAP1,iPRINT_C
KIAA0355,IVD,iPRINT_C
SIX4,MIEF1,iPRINT_C
ICA1L,AK7,iPRINT_C
RRM2,ECT2,iPRINT_C
SYN3,ALKBH4,iPRINT_C
GREB1,GCNA,iPRINT_C
MKNK1,APOBEC3F,iPRINT_A
MTRF1,IST1,iPRINT_A
SGCE,ACOT13,iPRINT_A
ZNF814,RNF216,iPRINT_A
RAB3B,AMN1,iPRINT_A
TBC1D20,LOC100996716,iPRINT_A
VSTM2A,NF2,iPRINT_A
SMIM11B,PLEKHG3,iPRINT_A
SYS1,RNF157,iPRINT_A
ZNF652,CEP89,iPRINT_A
TMEM106A,ANKDD1A,iPRINT_A
PAK1,NXNL2,iPRINT_A
TXLNG,MREG,iPRINT_A
ZNF451,TMEM106A,iPRINT_A
FGFR1OP,CLTCL1,iPRINT_A
SH3BP2,ACOT9,iPRINT_A
SPECC1,DMGDH,iPRINT_A
ZNF215,GCDH,iPRINT_A
ZFP14,AK3,iPRINT_A
ZHX3,PWWP2A,iPRINT_A
LOC107986554,FOXQ1,iPRINT_A
LRP10,APOBEC3D,iPRINT_A
CCDC92,AKR1B15,iPRINT_A
SGSM1,GTF2F1,iPRINT_A
WDR27,GATD1,iPRINT_A
SCAF11,OLFML2B,iPRINT_A
TBXA2R,ERICH1,iPRINT_A
SVOP,GREB1L,iPRINT_A
ZNF595,HECA,iPRINT_A
SMIM25,EEF2K,iPRINT_A
OCLN,KATNAL1,iPRINT_A
WDPCP,SLC30A8,iPRINT_A
STOM,CLSPN,iPRINT_A
ZKSCAN4,RPS23,iPRINT_A
TMEM209,POLH,iPRINT_A
MINDY2,HERC4,iPRINT_A
RFTN2,MACC1,iPRINT_A
SKP2,ESR1,iPRINT_A
KLK7,GRB7,iPRINT_A
TRIP11,MIGA1,iPRINT_A
RPH3AL,MKLN1,iPRINT_A
LOC107987394,CAV2,iPRINT_A
NT5DC3,MPZL3,iPRINT_A
TMEM120B,ATRNL1,iPRINT_A
SF3B3,ARPIN,iPRINT_A
MTRF1,FBLIM1,iPRINT_A
PPP2R1B,ACBD7,iPRINT_A
PER2,LYRM7,iPRINT_A
YAF2,ASCC1,iPRINT_A
WDYHV1,MAPKAPK5,iPRINT_A
TBC1D24,AMN1,iPRINT_A
RAB27A,FAS,iPRINT_A
SLC16A4,MAP2K5,iPRINT_A
TMEM56,AKR1B15,iPRINT_A
TRAPPC2,SLC30A10,iPRINT_A
TRIM16L,SPTBN2,iPRINT_A
LAP3,HP1BP3,iPRINT_A
OCLN,C21orf62,iPRINT_A
NSUN3,CPLANE1,iPRINT_A
PMS2,EPB41L4A,iPRINT_A
ST3GAL2,HKR1,iPRINT_A
NAA38,GOSR1,iPRINT_A
SOWAHC,C11orf58,iPRINT_A
XPNPEP3,SVOP,iPRINT_B
REL,DAG1,iPRINT_A
TMPRSS5,ELOVL7,iPRINT_A
SPDL1,RASGRP3,iPRINT_A
SRD5A1,NSUN2,iPRINT_A
IMPAD1,ARHGAP23,iPRINT_A
IRGQ,CHRNB4,iPRINT_A
ZSCAN23,ZNF717,iPRINT_A
ZNF788P,BMS1,iPRINT_A
TBXA2R,FAM153A,iPRINT_A
TDRD12,C1orf174,iPRINT_A
TONSL,TET1,iPRINT_A
TOR1AIP2,CFAP97,iPRINT_A
SCAI,CCDC90B,iPRINT_A
NCBP1,FBXL18,iPRINT_A
LIMS1,CCDC144A,iPRINT_A
LRCH3,GALNS,iPRINT_A
ZNF221,RABL3,iPRINT_A
SPAST,CRIP3,iPRINT_A
TIPIN,ADAR,iPRINT_A
PLEKHA7,PER2,iPRINT_A
ZNF471,TMEM120B,iPRINT_A
ZNF566,FLVCR1,iPRINT_A
GFOD2,BRIP1,iPRINT_A
CNBD2,C19orf47,iPRINT_A
RSU1,PDE6A,iPRINT_A
SLFN13,GAPVD1,iPRINT_A
TNFAIP8L3,CAMK1D,iPRINT_A
SCAI,PRR11,iPRINT_B
FAAP20,ATF7IP,iPRINT_A
UEVLD,SLC37A2,iPRINT_A
SEMA4F,GATC,iPRINT_A
TAF11,GABRA5,iPRINT_A
ZNF500,FBLIM1,iPRINT_A
GRTP1,ELK4,iPRINT_A
LOC105370733,CTSC,iPRINT_A
ZNF616,ODF2L,shared
ZNF320,UBE2E2,iPRINT_A
TAPBP,SPRED1,iPRINT_A
PSTPIP2,PCLAF,iPRINT_A
SH3GLB1,PDE12,iPRINT_A
GPATCH8,GGA2,iPRINT_A
NPIPB2,ACBD4,iPRINT_A
VHL,ENTPD4,iPRINT_A
ZNF407,LOC100652901,iPRINT_A
DSTYK,CIITA,iPRINT_A
TDRD12,SMCR8,iPRINT_A
SCAI,POGZ,iPRINT_A
EXOSC1,ANAPC16,shared
ZNHIT1,SSR1,iPRINT_A
ZNF426,CHMP7,iPRINT_A
OLFML2B,ASPA,iPRINT_B
ZNF454,NXNL2,iPRINT_A
ZNF785,OFD1,iPRINT_A
SSR3,CABP4,iPRINT_A
TERF2,BRD1,iPRINT_A
GREB1,ADGRB3,iPRINT_A
TMEM241,LPAR6,iPRINT_A
PDP2,KCTD2,iPRINT_A
PRR11,CXorf38,iPRINT_A
SP140L,NBPF10,iPRINT_A
GANAB,ABHD18,iPRINT_A
UHRF1,COLGALT1,iPRINT_A
ZNF880,PANK1,iPRINT_A
RBMS2,POLR1C,iPRINT_A
SLC11A2,DCP1A,iPRINT_A
TLCD1,HNRNPUL1,iPRINT_A
TRMT1L,SWT1,iPRINT_A
PPIL6,DFFA,iPRINT_A
PPIL6,PGBD1,iPRINT_A
STX2,SERPINA10,iPRINT_A
POU2AF1,DVL3,iPRINT_A
GTF2E1,ADARB1,iPRINT_A
UBIAD1,MINDY2,iPRINT_A
HRK,FAM168B,iPRINT_A
SYNJ1,MANEAL,iPRINT_A
KDSR,GJC1,iPRINT_A
SIRPB2,NLRP3,iPRINT_A
FBXL13,ARHGAP24,iPRINT_A
VWA7,CFAP97,iPRINT_A
MNT,MDM4,iPRINT_A
VWA7,SLC5A5,iPRINT_A
MARVELD2,FBXL14,iPRINT_A
ZBTB8A,FAM106B,iPRINT_A
SRGAP2B,PLCE1,iPRINT_A
TYW5,TCTN1,iPRINT_A
ZSCAN22,KCNV1,iPRINT_A
SMIM17,F5,iPRINT_A
SKIDA1,MS4A2,iPRINT_A
WDR55,MUC22,iPRINT_A
USP9X,IKBKB,iPRINT_A
TRPM7,ADAT1,iPRINT_A
SP110,METTL6,iPRINT_A
TRPM7,DBF4B,iPRINT_A
MTAP,ALPK1,iPRINT_A
TERF1,ERLEC1,iPRINT_A
KCNN3,GGT6,iPRINT_A
RHOBTB3,RASSF4,iPRINT_A
FUT9,ABHD2,iPRINT_A
GNB4,APOLD1,iPRINT_A
FAM71F2,CLEC7A,iPRINT_A
PSTPIP2,NAAA,iPRINT_A
ZBTB8A,FAM217B,iPRINT_A
ZNF234,LEPROT,iPRINT_A
SPN,C6orf89,iPRINT_A
PDCL,COMMD2,iPRINT_A
TCF7,HSPG2,iPRINT_A
ZNF490,ANKRD17,iPRINT_A
TMEM41B,CCDC122,iPRINT_A
SP140L,GPR82,iPRINT_A
CD96,CD70,iPRINT_A
SLC48A1,MAP1LC3C,iPRINT_A
ZNF483,FAM118A,iPRINT_A
GFOD1,FBLIM1,iPRINT_A
LOC102724488,HM13,iPRINT_C
VPS53,C11orf54,iPRINT_A
TCEANC,MTFMT,iPRINT_A
TNFAIP8L3,POLH,iPRINT_A
SLC35E3,GSTO2,iPRINT_A
TIGD1,IKZF3,iPRINT_A
ZNF451,NASP,iPRINT_A
PCDHA9,KIF3B,iPRINT_A
TYMSOS,TYMS,iPRINT_A
HAUS2,CYB5D1,iPRINT_A
TOR1AIP2,IFT22,iPRINT_A
ZSCAN29,PDP2,iPRINT_A
CPPED1,ARPIN-AP3S2,iPRINT_A
SLC39A11,CENPL,iPRINT_A
SPDYE2B,KIAA1324,iPRINT_A
SRSF10,DNASE1,iPRINT_A
CBFA2T2,CAPS,iPRINT_A
TXN2,PIK3C2B,iPRINT_A
STAC2,NT5DC3,iPRINT_A
TMEM209,KIAA0513,iPRINT_A
DCAF16,ALDH6A1,iPRINT_A
CPPED1,AP3S2,iPRINT_A
ZSWIM1,SMIM17,iPRINT_A
XIAP,PBOV1,iPRINT_A
ZNF850,EMP2,iPRINT_A
SHCBP1,SEC14L5,iPRINT_A
DNAJC3,ACOT9,iPRINT_A
MYEF2,ANKRD26,iPRINT_C
ANAPC16,AKIRIN1,iPRINT_A
SP2,KANK4,iPRINT_A
P4HA2,ALG1L,iPRINT_A
ZNF429,IL27RA,iPRINT_A
PHYHD1,CCL5,iPRINT_A
NUBP2,NRG4,iPRINT_A
SP2,FZD4,iPRINT_A
STAC2,INSYN1,iPRINT_A
SKA1,ANGPT1,iPRINT_A
BNIPL,ANAPC10,iPRINT_A
OGFRL1,DNASE1L1,iPRINT_A
TAF8,ECT2,iPRINT_A
SLC35E3,CIAO1,iPRINT_B
POLH,MAPK13,iPRINT_A
CASD1,CAMK2G,iPRINT_A
GRTP1,CCDC122,iPRINT_A
ZNF264,VWA7,iPRINT_A
SMIM11A,BEND7,iPRINT_A
STX16,EIF5A2,iPRINT_A
ZFAND2A,GGT6,iPRINT_A
SLFN13,AGAP1,iPRINT_A
ZBTB8A,EIF2AK2,iPRINT_A
USP45,DTNB,iPRINT_A
VSTM4,ARIH2,iPRINT_A
PAK1,FLRT2,iPRINT_A
LRRC2,HMGB1,iPRINT_A
FAM214B,COMMD2,iPRINT_A
NSUN3,CCDC125,iPRINT_A
TBC1D24,MMS19,iPRINT_A
ZNF519,SCIMP,iPRINT_A
ODF2L,CTCFL,iPRINT_B
ZNF426,APOL6,iPRINT_A
TG,CYREN,iPRINT_A
TMEM191B,LOC107987394,shared
MLXIP,LOC105371242,iPRINT_A
TNFRSF9,KIAA1211,iPRINT_A
NXPE3,FMO5,iPRINT_A
IKZF3,GP2,iPRINT_A
STK4,PCYOX1,iPRINT_A
LGMN,EVI5,iPRINT_A
RMDN1,PDE6A,iPRINT_A
SIRT5,GTPBP6,iPRINT_A
ZNF445,IQCD,iPRINT_A
MKNK1,CCDC57,iPRINT_A
METTL8,LOC112268102,iPRINT_A
TRIM45,IKZF3,iPRINT_A
RANBP2,EIF2AK2,iPRINT_A
RNF121,KCNN3,iPRINT_A
SIGLEC16,CDV3,iPRINT_A
ST13,LOC107986532,iPRINT_A
ZBTB8A,KIAA0355,iPRINT_A
ZFAND2A,EXPH5,iPRINT_A
NOL9,MEAF6,iPRINT_A
TTPAL,ERLEC1,iPRINT_A
SLC35A3,ANKS1B,iPRINT_A
TEP1,ENTPD4,iPRINT_A
MCFD2,C2orf91,iPRINT_A
SYAP1,SRSF10,iPRINT_A
TROVE2,AS3MT,iPRINT_A
ZBTB8OS,CERCAM,iPRINT_A
ZSCAN12,GGPS1,iPRINT_A
MOB4,CCDC141,iPRINT_A
PRMT9,ARMC9,iPRINT_A
KIAA1841,GAPVD1,iPRINT_A
SPRED3,RSPH3,iPRINT_A
SGSM1,EIF2A,iPRINT_A
ZNF221,MDM4,iPRINT_A
ZNF454,FAM118B,iPRINT_A
NLN,CERS5,iPRINT_A
TKFC,KCTD1,iPRINT_A
HFE,ALG1,iPRINT_A
LACTB,ALG10,iPRINT_A
TMEM131L,BRI3,iPRINT_A
C21orf62,ATG14,iPRINT_A
ZNF814,EYA3,iPRINT_A
PCGF5,GGPS1,iPRINT_A
PRKX,ESYT2,iPRINT_A
LLGL1,LHPP,iPRINT_A
ENTPD1,CC2D2B,iPRINT_A
MRI1,DACT2,iPRINT_A
RAB36,FAM227A,iPRINT_A
ISG20L2,ATP8A2,iPRINT_A
SERPINB9,LPCAT2,iPRINT_A
TP63,IL15,iPRINT_A
ING5,BBOF1,iPRINT_A
MED28,EPB41,iPRINT_A
PEX2,GLTP,iPRINT_A
TRPM6,LRPAP1,iPRINT_A
WDR45,MRI1,iPRINT_A
SNX25,ERCC4,iPRINT_A
FCRL1,CAPN9,iPRINT_A
POLH,FTCD,iPRINT_A
TMEM41B,RABGAP1L,iPRINT_A
TRIM52,CCDC122,iPRINT_A
MAK,CRLF3,iPRINT_A
LOC107984974,ELOVL3,iPRINT_A
CPT1A,ATP8A2,iPRINT_A
DHODH,BLOC1S2,iPRINT_A
TRIM52,SYNE3,iPRINT_A
SMPDL3A,LETM1,iPRINT_A
SPAG16,MYORG,iPRINT_A
MYEF2,LRRIQ1,iPRINT_A
SLC22A25,POF1B,iPRINT_A
TRIOBP,FAM114A1,iPRINT_A
SH3RF2,ELOVL6,iPRINT_A
SCAI,ELMSAN1,iPRINT_A
CCDC113,BCL2L13,iPRINT_A
SCAI,MKRN2OS,iPRINT_A
ZNF596,DEGS1,iPRINT_A
SSTR2,CCDC57,iPRINT_A
SCAMP4,H6PD,iPRINT_A
NEK8,EHD2,iPRINT_A
FEZ2,ACADSB,iPRINT_B
OGDH,ANAPC16,iPRINT_A
RNF125,CCSER2,iPRINT_A
ZNF426,RPL36A,iPRINT_A
ZNF737,ATP5S,iPRINT_A
VPS41,TRAPPC2,iPRINT_A
SPC25,CLK3,iPRINT_A
TMCO3,EFR3B,iPRINT_A
SCAI,MNT,iPRINT_A
LOC105379443,AQP7,iPRINT_A
NCOR1,HAUS6,iPRINT_A
VSIG1,TOR1AIP1,iPRINT_A
ICMT,ANAPC16,iPRINT_A
SSBP2,PRKAR2A,iPRINT_A
SASH1,S1PR2,iPRINT_A
ZNF655,AP3B2,iPRINT_A
ZNF286A,LARGE1,iPRINT_A
ZNF160,RHOBTB2,iPRINT_A
VPS53,C3orf70,iPRINT_A
UQCRB,DFFA,iPRINT_A
GSTM3,FMN1,iPRINT_A
TPMT,GABRG3,iPRINT_A
ZNF850,CD84,iPRINT_A
ZNF655,CAMK1D,iPRINT_A
ZNF141,MR1,iPRINT_A
EEF1D,DYNAP,iPRINT_A
TMEM56,ATL3,iPRINT_A
PANK2,DPH5,iPRINT_A
ZNF264,ARHGAP26,iPRINT_A
TLDC1,MCFD2,iPRINT_A
RIPOR2,CTRC,iPRINT_A
SF3B3,LRIG2,iPRINT_A
RANGAP1,EPB41,iPRINT_A
SLC24A4,CPT1A,iPRINT_A
RNF41,PGAM5,iPRINT_A
TMEM106A,SPDYE2B,iPRINT_A
SLC30A7,ALG6,iPRINT_A
TXK,SMIM14,iPRINT_A
TLR6,PHAX,iPRINT_A
NCBP1,MEFV,iPRINT_A
SPATS2,FMO5,iPRINT_A
FAM222B,ARSB,iPRINT_A
PHACTR4,FSD2,iPRINT_A
TRDMT1,EPS15L1,iPRINT_A
SSBP2,SLC26A5,iPRINT_C
FBXO44,AICDA,iPRINT_A
SCRN3,SCIMP,iPRINT_A
VHL,APOBEC3D,iPRINT_A
SPATS2L,LAMP2,iPRINT_A
ZFP28,SLC2A11,iPRINT_A
VPS53,LIAS,iPRINT_A
SMIM14,PLPP4,shared
ZNF714,ZNF528,iPRINT_A
ZFP82,C1orf210,iPRINT_A
MTFMT,LOC107986810,iPRINT_A
TMC5,FAM227A,iPRINT_A
MCTS1,DCUN1D2,iPRINT_A
MFSD4B,CACUL1,iPRINT_A
PNPT1,PHRF1,iPRINT_A
ZMYM1,UQCRB,iPRINT_A
TMEM170A,MCTS1,iPRINT_A
ZNF283,APOBEC3A,iPRINT_A
NEK5,FRA10AC1,iPRINT_A
LINS1,FAAP20,iPRINT_A
SLC2A4,ORAI2,iPRINT_A
OPTN,LOC107984341,iPRINT_A
MKNK1,LIPT1,iPRINT_A
SP4,C4orf19,iPRINT_A
SLC9A4,RYR2,iPRINT_A
OGFOD1,KCNAB1,iPRINT_A
KALRN,HMGXB4,iPRINT_A
ZBTB8A,CAV2,iPRINT_A
PTPRN2,C8orf34,iPRINT_A
RBM34,NEMP2,iPRINT_A
RBMS2,BRIP1,iPRINT_A
SIKE1,CCDC142,iPRINT_A
GGPS1,ARNTL2,iPRINT_A
LSMEM1,ADAT1,iPRINT_A
LOC107986910,CYB5RL,iPRINT_A
VSIG1,GHR,iPRINT_A
ZNF426,DTWD1,iPRINT_A
SP100,GRIK2,iPRINT_A
VPS26C,FBXL20,iPRINT_A
HIP1,ARSK,iPRINT_A
SLC30A8,FNIP2,iPRINT_A
OPA3,GLP2R,iPRINT_A
RTCA,CCBE1,iPRINT_A
MAPKAPK5,HECA,iPRINT_A
NAF1,AP3M1,iPRINT_A
DSC1,CD96,iPRINT_A
SYNJ1,RAB3B,iPRINT_A
PRC1,LOC107984159,iPRINT_A
PDE6A,CSNK1G1,iPRINT_A
FLCN,EMC9,iPRINT_A
PDLIM5,CYB5R3,iPRINT_A
CFAP298,ATG10,iPRINT_A
SLC4A8,CD200,iPRINT_A
STK4,CHRM3,iPRINT_A
GGCX,DSG2,iPRINT_A
P2RY2,LRTOMT,iPRINT_A
SUSD5,P2RX7,iPRINT_A
TIMM23B,GLG1,iPRINT_C
RNF180,CEP97,iPRINT_A
SNCAIP,ALG1L,iPRINT_A
SLC6A4,ANKS1B,iPRINT_A
HNRNPUL1,ARHGAP26,iPRINT_A
SPRYD7,PLEKHH1,iPRINT_A
SPAST,CCDC142,iPRINT_A
CUEDC1,CRB3,iPRINT_A
TBC1D24,MALL,iPRINT_A
VSTM4,SHOX,iPRINT_A
ZNF430,SIMC1,iPRINT_A
FAM3C,BMPR1A,iPRINT_C
SIX4,NOX4,iPRINT_A
METRN,GATAD1,iPRINT_A
ZNF320,RTCA,iPRINT_A
NME9,LOC107986163,iPRINT_A
SERPINB9,ASPA,iPRINT_A
NCAPH,KLRD1,iPRINT_A
ZNF429,LOC105379177,iPRINT_A
TUBD1,TRIM58,iPRINT_A
SLC25A15,HYAL1,iPRINT_A
IFNLR1,CACNG8,iPRINT_A
MTMR12,LOC100130451,iPRINT_A
SCARB2,HAUS2,iPRINT_A
ZSCAN2,RARS2,iPRINT_A
VTI1A,TPM1,iPRINT_A
MBOAT2,CHM,iPRINT_A
RARS2,ABHD18,iPRINT_A
METTL21A,CHIC2,iPRINT_A
PLEKHA5,NFKBID,iPRINT_A
NPHS1,GGCX,iPRINT_A
LOC112268393,FAM90A1,iPRINT_A
ZNF264,GPRIN3,iPRINT_A
SPRED1,DAPP1,iPRINT_A
TENM4,LOC107984974,iPRINT_A
GALNT6,GALM,iPRINT_A
PRKAG2,LSM11,iPRINT_A
SCNM1,C1QTNF6,iPRINT_A
PIGX,MFSD4B,iPRINT_A
RBM28,AIPL1,iPRINT_A
MKNK1,INMT,iPRINT_A
TRIM13,FBXL22,iPRINT_A
DPP9,AOAH,iPRINT_A
SP100,ADAT1,iPRINT_A
ENTPD4,CRB2,iPRINT_A
WDR82,GLTP,iPRINT_A
UBAP1L,NABP2,iPRINT_A
ZDHHC11,ALDH3A2,iPRINT_A
SPPL2A,ARHGAP26,iPRINT_A
GSTO2,DGKH,iPRINT_A
MAP3K9,COX6B2,iPRINT_A
TRABD2B,LOC100130451,iPRINT_A
ZNF101,C12orf65,iPRINT_A
OXNAD1,ATRNL1,iPRINT_A
FMN1,CCL24,iPRINT_A
OTULIN,ELK4,iPRINT_A
MANEAL,KIF3A,iPRINT_A
GPATCH2L,AVL9,iPRINT_A
DCPS,CCNE1,iPRINT_A
ZC3H12B,FRRS1L,iPRINT_A
ZNF69,L2HGDH,iPRINT_A
GLG1,FAM177A1,iPRINT_A
ZNF426,STYX,iPRINT_A
LYRM4,IKZF3,iPRINT_A
MANF,DOCK3,iPRINT_A
IGF1,FZD3,iPRINT_A
SPAG16,CPLANE1,iPRINT_A
SPAST,METTL22,iPRINT_A
P3H4,KIN,iPRINT_A
ZKSCAN1,CYB5D1,iPRINT_A
FAM124A,ANK3,iPRINT_A
ZNF492,CLK3,iPRINT_C
CLN8,ARHGAP26,iPRINT_A
KIAA0825,FAM153A,iPRINT_A
RAB36,PURB,iPRINT_A
KPNA6,EIF4E,iPRINT_A
ZNF461,RNF227,iPRINT_A
ZDHHC24,ERLEC1,iPRINT_A
MAP2K6,DEGS1,iPRINT_A
ZP2,GLIPR1L2,iPRINT_B
TMC7,NUP107,iPRINT_A
ERVFRD-1,ENAH,iPRINT_A
PRPF18,CD96,iPRINT_A
SIRT5,IRGQ,iPRINT_A
MSH2,DPH5,iPRINT_A
ZNF490,GOLGA2,shared
ZNF788P,SHROOM1,iPRINT_A
INIP,BUD23,iPRINT_A
SYTL3,RANGAP1,iPRINT_A
PIGR,CCL5,iPRINT_A
TTC3,MDM4,iPRINT_A
PEAK3,METTL8,iPRINT_A
EDNRB,CCSER1,iPRINT_B
SLC22A25,COX20,iPRINT_A
FAM114A1,C19orf47,iPRINT_A
ZNF641,NCMAP,iPRINT_A
SLC35E2B,CENPN,iPRINT_A
TIPIN,PPP6R3,iPRINT_A
ZHX3,STT3A,iPRINT_A
KLHL32,ISG20L2,iPRINT_B
TMTC1,L2HGDH,iPRINT_A
CHRNE,C17orf107,iPRINT_A
NUGGC,FBXL18,iPRINT_A
FCF1,ADAT1,iPRINT_A
VTI1A,MAK,iPRINT_A
FBLIM1,BCORL1,iPRINT_A
GPLD1,C19orf12,iPRINT_A
TPMT,CXorf56,iPRINT_A
SNAPC3,IMPDH2,iPRINT_A
TRIP6,RBMS2,iPRINT_A
ZFP82,CD82,iPRINT_A
IKZF3,CLK3,iPRINT_A
ZNF286A,USP49,iPRINT_A
PAG1,MCUR1,iPRINT_A
RPSAP58,CMC1,iPRINT_A
VPS33A,ANKRD26,iPRINT_A
GALNT17,CCSER2,iPRINT_A
NCBP2,EEF1D,iPRINT_A
OXNAD1,CC2D2A,iPRINT_A
POLR2E,ADCY10,iPRINT_A
ZNF519,WSB1,iPRINT_A
SPDYE2B,NLGN1,iPRINT_A
PDE6A,LOC107984153,iPRINT_C
TRIOBP,CIAO1,iPRINT_A
GJC1,DECR1,iPRINT_A
SLC24A4,FOXK1,iPRINT_A
FBXL22,AMN1,iPRINT_A
SKP2,HMGB1,iPRINT_A
OSBPL2,CENPBD1,iPRINT_A
FUT2,CHDH,iPRINT_A
ZBTB43,SIGLEC8,iPRINT_A
ZNF445,PRKAR2A,iPRINT_A
ZBTB8A,KIAA1549,iPRINT_A
DCUN1D2,CRX,iPRINT_A
MCAM,APOBEC3A,iPRINT_A
SPTBN2,NANOG,iPRINT_A
ZNF766,ZNF490,iPRINT_A
SENP8,LIN52,iPRINT_A
LGSN,CRYBB3,iPRINT_A
STXBP5L,ADIPOQ,iPRINT_A
ZNF713,IFNLR1,iPRINT_A
LOC107985115,DNM1L,iPRINT_A
ZNF780A,FER,iPRINT_A
VSTM4,CCDC198,iPRINT_A
SCAI,MSANTD2,iPRINT_A
ZNF346,DENND6B,iPRINT_A
P4HA2,CD38,iPRINT_A
NF2,DNASE1L1,iPRINT_A
ZSCAN2,CFAP97,iPRINT_A
OPRM1,ATM,iPRINT_A
OPRM1,HCAR1,iPRINT_A
ZMAT3,DSG3,iPRINT_A
RNF170,MKNK1,iPRINT_A
PPARA,MMEL1,iPRINT_A
